24902640,Public awareness of head and neck cancers: a cross-sectional survey.,JAMA Otolaryngol Head Neck Surg,Luryi AL and Yarbrough WG and Niccolai LM and Roser S and Reed SG and Nathan CA and Moore MG and Day T and Judson BL,Missing,"IMPORTANCE: Head and neck cancer (HNC) is responsible for substantial morbidity, mortality, and cost in the United States. Early detection and lifestyle risk factors associated with HNC, both determinants of disease burden and outcomes, are interrelated with public knowledge of this disease. Understanding of current public knowledge of HNC is lacking. OBJECTIVE: To assess awareness and knowledge of HNC among US adults. DESIGN, SETTING, AND PARTICIPANTS: Online survey of 2126 randomly selected adults in the United States conducted in 2013. INTERVENTIONS: Online survey administration. MAIN OUTCOMES AND MEASURES: Subjective and objective assessment of knowledge of HNC including symptoms, risk factors, and association with the human papillomavirus. RESULTS: Self-reported respondent knowledge of HNC was low, with 66.0% reporting that they were ""not very"" or ""not at all"" knowledgeable. This did not vary significantly with tobacco use (P = .92), education (P = .053), sex (P = .07), or race (P = .02). Regarding sites comprising HNC, 22.1% of respondents correctly identified throat cancer, 15.3% mouth cancer, and 2.0% cancer of the larynx, with 21.0% incorrectly identifying brain cancer as HNC. Regarding symptoms, 14.9% of respondents identified ""red or white sores that do not heal,"" 5.2% ""sore throat,"" 1.3% ""swelling or lump in the throat,"" and 0.5% ""bleeding in the mouth or throat."" Smoking and chewing or spitting tobacco were identified by 54.5% and 32.7% of respondents as risk factors for mouth and throat cancer, respectively. Only 0.8% of respondents identified human papillomavirus (HPV) infection as a risk factor for mouth and throat cancer, but specific questioning revealed that 12.8% were aware of the association between HPV infection and throat cancer whereas 70.0% of respondents were aware of the vaccine targeting HPV. CONCLUSIONS AND RELEVANCE: Self-reported and objective measures indicate that few American adults know much about HNC including risk factors such as tobacco use and HPV infection and common symptoms. Strategies to improve public awareness and knowledge of signs, symptoms, and risk factors may decrease the disease burden of HNC and are important topics for future research.",Adult Cross-Sectional Studies Female *Head and Neck Neoplasms/etiology Humans *Knowledge Male Papillomavirus Infections/complications Risk Factors Smoking/adverse effects United States
24638143,"Mortality related to severe sepsis and septic shock among critically ill patients in Australia and New Zealand, 2000-2012.",JAMA,Kaukonen KM and Bailey M and Suzuki S and Pilcher D and Bellomo R,Missing,"IMPORTANCE: Severe sepsis and septic shock are major causes of mortality in intensive care unit (ICU) patients. It is unknown whether progress has been made in decreasing their mortality rate. OBJECTIVE: To describe changes in mortality for severe sepsis with and without shock in ICU patients. DESIGN, SETTING, AND PARTICIPANTS: Retrospective, observational study from 2000 to 2012 including 101,064 patients with severe sepsis from 171 ICUs with various patient case mix in Australia and New Zealand. MAIN OUTCOMES AND MEASURES: Hospital outcome (mortality and discharge to home, to other hospital, or to rehabilitation). RESULTS: Absolute mortality in severe sepsis decreased from 35.0% (95% CI, 33.2%-36.8%; 949/2708) to 18.4% (95% CI, 17.8%-19.0%; 2300/12,512; P < .001), representing an overall decrease of 16.7% (95% CI, 14.8%-18.6%), an annual rate of absolute decrease of 1.3%, and a relative risk reduction of 47.5% (95% CI, 44.1%-50.8%). After adjusted analysis, mortality decreased throughout the study period with an odds ratio (OR) of 0.49 (95% CI, 0.46-0.52) in 2012, using the year 2000 as the reference (P < .001). The annual decline in mortality did not differ significantly between patients with severe sepsis and those with all other diagnoses (OR, 0.94 [95% CI, 0.94-0.95] vs 0.94 [95% CI, 0.94-0.94]; P = .37). The annual increase in rates of discharge to home was significantly greater in patients with severe sepsis compared with all other diagnoses (OR, 1.03 [95% CI, 1.02-1.03] vs 1.01 [95% CI, 1.01-1.01]; P < .001). Conversely, the annual increase in the rate of patients discharged to rehabilitation facilities was significantly less in severe sepsis compared with all other diagnoses (OR, 1.08 [95% CI, 1.07-1.09] vs 1.09 [95% CI, 1.09-1.10]; P < .001). In the absence of comorbidities and older age, mortality was less than 5%. CONCLUSIONS AND RELEVANCE: In critically ill patients in Australia and New Zealand with severe sepsis with and without shock, there was a decrease in mortality from 2000 to 2012. These findings were accompanied by changes in the patterns of discharge to home, rehabilitation, and other hospitals.","Aged Australia Critical Illness/*mortality Female Hospital Mortality/trends Humans Intensive Care Units/*statistics & numerical data Male Middle Aged New Zealand Patient Discharge/trends Retrospective Studies Sepsis/*mortality Shock, Septic/*mortality"
23571587,"Variants in the ATP-binding cassette transporter (ABCA7), apolipoprotein E 4,and the risk of late-onset Alzheimer disease in African Americans.",JAMA,Reitz C and Jun G and Naj A and Rajbhandary R and Vardarajan BN and Wang LS and Valladares O and Lin CF and Larson EB and Graff-Radford NR and Evans D and De Jager PL and Crane PK and Buxbaum JD and Murrell JR and Raj T and Ertekin-Taner N and Logue M and Baldwin CT and Green RC and Barnes LL and Cantwell LB and Fallin MD and Go RC and Griffith P and Obisesan TO and Manly JJ and Lunetta KL and Kamboh MI and Lopez OL and Bennett DA and Hendrie H and Hall KS and Goate AM and Byrd GS and Kukull WA and Foroud TM and Haines JL and Farrer LA and Pericak-Vance MA and Schellenberg GD and Mayeux R,Missing,"IMPORTANCE: Genetic variants associated with susceptibility to late-onset Alzheimer disease are known for individuals of European ancestry, but whether the same or different variants account for the genetic risk of Alzheimer disease in African American individuals is unknown. Identification of disease-associated variants helps identify targets for genetic testing, prevention, and treatment. OBJECTIVE: To identify genetic loci associated with late-onset Alzheimer disease in African Americans. DESIGN, SETTING, AND PARTICIPANTS: The Alzheimer Disease Genetics Consortium (ADGC) assembled multiple data sets representing a total of 5896 African Americans (1968 case participants, 3928 control participants) 60 years or older that were collected between 1989 and 2011 at multiple sites. The association of Alzheimer disease with genotyped and imputed single-nucleotide polymorphisms (SNPs) was assessed in case-control and in family-based data sets. Results from individual data sets were combined to perform an inverse variance-weighted meta-analysis, first with genome-wide analyses and subsequently with gene-based tests for previously reported loci. MAIN OUTCOMES AND MEASURES: Presence of Alzheimer disease according to standardized criteria. RESULTS: Genome-wide significance in fully adjusted models (sex, age, APOE genotype, population stratification) was observed for a SNP in ABCA7 (rs115550680, allele = G; frequency, 0.09 cases and 0.06 controls; odds ratio [OR], 1.79 [95% CI, 1.47-2.12]; P = 2.2 x 10(-9)), which is in linkage disequilibrium with SNPs previously associated with Alzheimer disease in Europeans (0.8 < D' < 0.9). The effect size for the SNP in ABCA7 was comparable with that of the APOE 4-determining SNP rs429358 (allele = C; frequency, 0.30 cases and 0.18 controls; OR, 2.31 [95% CI, 2.19-2.42]; P = 5.5 x 10(-47)). Several loci previously associated with Alzheimer disease but not reaching significance in genome-wide analyses were replicated in gene-based analyses accounting for linkage disequilibrium between markers and correcting for number of tests performed per gene (CR1, BIN1, EPHA1, CD33; 0.0005 < empirical P < .001). CONCLUSIONS AND RELEVANCE: In this meta-analysis of data from African American participants, Alzheimer disease was significantly associated with variants in ABCA7 and with other genes that have been associated with Alzheimer disease in individuals of European ancestry. Replication and functional validation of this finding is needed before this information is used in clinical settings.","ATP-Binding Cassette Transporters/*genetics African Americans/*genetics Age of Onset Aged Alzheimer Disease/*ethnology/*genetics Apolipoprotein E4/*genetics Case-Control Studies Genetic Predisposition to Disease Genetic Variation *Genome-Wide Association Study Genotype Humans Linkage Disequilibrium Middle Aged Polymorphism, Single Nucleotide Risk"
23443443,"Incidence of breast cancer with distant involvement among women in the United States, 1976 to 2009.",JAMA,Johnson RH and Chien FL and Bleyer A,seattlechildrens,"IMPORTANCE: Evidence from the US National Cancer Institute Surveillance, Epidemiology, and End Results (SEER) database suggests that the incidence of advanced breast cancer in young women is increasing. OBJECTIVE: To quantify this trend and analyze it as a function of stage at diagnosis, race/ethnicity, residence, and hormone receptor status. DESIGN, SETTING, AND PATIENTS: Breast cancer incidence, incidence trends, and survival rates as a function of age and extent of disease at diagnosis were obtained from 3 SEER registries that provide data spanning 1973-2009, 1992-2009, and 2000-2009. SEER defines localized as disease confined to the breast, regional to contiguous and adjacent organ spread (eg, lymph nodes, chest wall), and distant disease to remote metastases (bone, brain, lung, etc). MAIN OUTCOME MEASURE: Breast cancer incidence trends in the United States. RESULTS: In the United States, the incidence of breast cancer with distant involvement at diagnosis increased in 25- to 39-year-old women from 1.53 (95% CI, 1.01 to 2.21) per 100,000 in 1976 to 2.90 (95% CI, 2.31 to 3.59) per 100,000 in 2009. This is an absolute difference of 1.37 per 100,000, representing an average compounded increase of 2.07% per year (95% CI, 1.57% to 2.58%; P < .001) over the 34-year interval. No other age group or extent-of-disease subgroup of the same age range had a similar increase. For 25- to 39-year-olds, there was an increased incidence in distant disease among all races and ethnicities evaluated, especially non-Hispanic white and African American, and this occurred in both metropolitan and nonmetropolitan areas. Incidence for women with estrogen receptor-positive subtypes increased more than for women with estrogen receptor-negative subtypes. CONCLUSION AND RELEVANCE: Based on SEER data, there was a small but statistically significant increase in the incidence of breast cancer with distant involvement in the United States between 1976 and 2009 for women aged 25 to 39 years, without a corresponding increase in older women.","Adult Age Factors Aged Aged, 80 and over Breast Neoplasms/*epidemiology/ethnology/*pathology Female Humans Incidence Middle Aged *Neoplasm Metastasis Neoplasm Staging Residence Characteristics SEER Program Survival Analysis United States"
24519297,Risk of end-stage renal disease following live kidney donation.,JAMA,Muzaale AD and Massie AB and Wang MC and Montgomery RA and McBride MA and Wainright JL and Segev DL,Missing,"IMPORTANCE: Risk of end-stage renal disease (ESRD) in kidney donors has been compared with risk faced by the general population, but the general population represents an unscreened, high-risk comparator. A comparison to similarly screened healthy nondonors would more properly estimate the sequelae of kidney donation. OBJECTIVES: To compare the risk of ESRD in kidney donors with that of a healthy cohort of nondonors who are at equally low risk of renal disease and free of contraindications to live donation and to stratify these comparisons by patient demographics. DESIGN, SETTINGS, AND PARTICIPANTS: A cohort of 96,217 kidney donors in the United States between April 1994 and November 2011 and a cohort of 20,024 participants of the Third National Health and Nutrition Examination Survey (NHANES III) were linked to Centers for Medicare & Medicaid Services data to ascertain development of ESRD, which was defined as the initiation of maintenance dialysis, placement on the waiting list, or receipt of a living or deceased donor kidney transplant, whichever was identified first. Maximum follow-up was 15.0 years; median follow-up was 7.6 years (interquartile range [IQR], 3.9-11.5 years) for kidney donors and 15.0 years (IQR, 13.7-15.0 years) for matched healthy nondonors. MAIN OUTCOMES AND MEASURES: Cumulative incidence and lifetime risk of ESRD. RESULTS: Among live donors, with median follow-up of 7.6 years (maximum, 15.0), ESRD developed in 99 individuals in a mean (SD) of 8.6 (3.6) years after donation. Among matched healthy nondonors, with median follow-up of 15.0 years (maximum, 15.0), ESRD developed in 36 nondonors in 10.7 (3.2) years, drawn from 17 ESRD events in the unmatched healthy nondonor pool of 9364. Estimated risk of ESRD at 15 years after donation was 30.8 per 10,000 (95% CI, 24.3-38.5) in kidney donors and 3.9 per 10,000 (95% CI, 0.8-8.9) in their matched healthy nondonor counterparts (P < .001). This difference was observed in both black and white individuals, with an estimated risk of 74.7 per 10,000 black donors (95% CI, 47.8-105.8) vs 23.9 per 10,000 black nondonors (95% CI, 1.6-62.4; P < .001) and an estimated risk of 22.7 per 10,000 white donors (95% CI, 15.6-30.1) vs 0.0 white nondonors (P < .001). Estimated lifetime risk of ESRD was 90 per 10,000 donors, 326 per 10,000 unscreened nondonors (general population), and 14 per 10,000 healthy nondonors. CONCLUSIONS AND RELEVANCE: Compared with matched healthy nondonors, kidney donors had an increased risk of ESRD over a median of 7.6 years; however, the magnitude of the absolute risk increase was small. These findings may help inform discussions with persons considering live kidney donation.","Adolescent Adult Case-Control Studies Cohort Studies Data Collection Female Humans Incidence Kidney Failure, Chronic/*epidemiology *Kidney Transplantation *Living Donors Male Medicaid Medicare Middle Aged Nephrectomy/adverse effects Nutrition Surveys Risk Tissue and Organ Harvesting/*adverse effects United States/epidemiology Young Adult"
24668108,Population trends from 2000-2011 in nuclear myocardial perfusion imaging use.,JAMA,McNulty EJ and Hung YY and Almers LM and Go AS and Yeh RW,Missing,Missing,Adult Aged California Coronary Disease/*radionuclide imaging Fee-for-Service Plans/statistics & numerical data Female Health Care Costs Health Maintenance Organizations/statistics & numerical data Humans Male Medicare/statistics & numerical data Middle Aged Myocardial Perfusion Imaging/economics/*utilization Myocardial Revascularization Physician's Practice Patterns/*statistics & numerical data United States
23632723,Immunogenicity of 2 doses of HPV vaccine in younger adolescents vs 3 doses in young women: a randomized clinical trial.,JAMA,Dobson SR and McNeil S and Dionne M and Dawar M and Ogilvie G and Krajden M and Sauvageau C and Scheifele DW and Kollmann TR and Halperin SA and Langley JM and Bettinger JA and Singer J and Money D and Miller D and Naus M and Marra F and Young E,Missing,"IMPORTANCE: Global use of human papillomavirus (HPV) vaccines to prevent cervical cancer is impeded by cost. A 2-dose schedule for girls may be possible. OBJECTIVE: To determine whether mean antibody levels to HPV-16 and HPV-18 among girls receiving 2 doses was noninferior to women receiving 3 doses. DESIGN, SETTING, AND PATIENTS: Randomized, phase 3, postlicensure, multicenter, age-stratified, noninferiority immunogenicity study of 830 Canadian females from August 2007 through February 2011. Follow-up blood samples were provided by 675 participants (81%). INTERVENTION: Girls (9-13 years) were randomized 1:1 to receive 3 doses of quadrivalent HPV vaccine at 0, 2, and 6 months (n = 261) or 2 doses at 0 and 6 months (n = 259). Young women (16-26 years) received 3 doses at 0, 2, and 6 months (n = 310). Antibody levels were measured at 0, 7, 18, 24, and 36 months. MAIN OUTCOMES AND MEASURES: Primary outcome was noninferiority (95% CI, lower bound >0.5) of geometric mean titer (GMT) ratios for HPV-16 and HPV-18 for girls (2 doses) compared with young women (3 doses) 1 month after last dose. Secondary outcomes were noninferiority of GMT ratios of girls receiving 2 vs 3 doses of vaccine; and durability of noninferiority to 36 months. RESULTS: The GMT ratios were noninferior for girls (2 doses) to women (3 doses): 2.07 (95% CI, 1.62-2.65) for HPV-16 and 1.76 (95% CI, 1.41-2.19) for HPV-18. Girls (3 doses) had GMT responses 1 month after last vaccination for HPV-16 of 7736 milli-Merck units per mL (mMU/mL) (95% CI, 6651-8999) and HPV-18 of 1730 mMU/mL (95% CI, 1512-1980). The GMT ratios were noninferior for girls (2 doses) to girls (3 doses): 0.95 (95% CI, 0.73-1.23) for HPV-16 and 0.68 (95% CI, 0.54-0.85) for HPV-18. The GMT ratios for girls (2 doses) to women (3 doses) remained noninferior for all genotypes to 36 months. Antibody responses in girls were noninferior after 2 doses vs 3 doses for all 4 vaccine genotypes at month 7, but not for HPV-18 by month 24 or HPV-6 by month 36. CONCLUSIONS AND RELEVANCE: Among girls who received 2 doses of HPV vaccine 6 months apart, responses to HPV-16 and HPV-18 one month after the last dose were noninferior to those among young women who received 3 doses of the vaccine within 6 months. Because of the loss of noninferiority to some genotypes at 24 to 36 months in girls given 2 doses vs 3 doses, more data on the duration of protection are needed before reduced-dose schedules can be recommended. TRIAL REGISTRATION: clinicaltrials.gov Identifier: NCT00501137.",Adolescent Adult *Antibody Formation Child Female Genotype Human papillomavirus 16/genetics/*immunology Human papillomavirus 18/genetics/*immunology Humans *Immunization Schedule Papillomavirus Infections/complications/immunology/*prevention & control Papillomavirus Vaccines/*administration & dosage/immunology Treatment Outcome Uterine Cervical Neoplasms/*prevention & control/virology Young Adult
23757085,Clinical ascertainment of health outcomes among adults treated for childhood cancer.,JAMA,Hudson MM and Ness KK and Gurney JG and Mulrooney DA and Chemaitilly W and Krull KR and Green DM and Armstrong GT and Nottage KA and Jones KE and Sklar CA and Srivastava DK and Robison LL,stjude,"IMPORTANCE: Adult survivors of childhood cancer are known to be at risk for treatment-related adverse health outcomes. A large population of survivors has not been evaluated using a comprehensive systematic clinical assessment to determine the prevalence of chronic health conditions. OBJECTIVE: To determine the prevalence of adverse health outcomes and the proportion associated with treatment-related exposures in a large cohort of adult survivors of childhood cancer. DESIGN, SETTING, AND PARTICIPANTS: Presence of health outcomes was ascertained using systematic exposure-based medical assessments among 1713 adult (median age, 32 [range, 18-60] years) survivors of childhood cancer (median time from diagnosis, 25 [range, 10-47] years) enrolled in the St Jude Lifetime Cohort Study since October 1, 2007, and undergoing follow-up through October 31, 2012. MAIN OUTCOMES AND MEASURES: Age-specific cumulative prevalence of adverse outcomes by organ system. RESULTS: Using clinical criteria, the crude prevalence of adverse health outcomes was highest for pulmonary (abnormal pulmonary function, 65.2% [95% CI, 60.4%-69.8%]), auditory (hearing loss, 62.1% [95% CI, 55.8%-68.2%]), endocrine or reproductive (any endocrine condition, such as hypothalamic-pituitary axis disorders and male germ cell dysfunction, 62.0% [95% CI, 59.5%-64.6%]), cardiac (any cardiac condition, such as heart valve disorders, 56.4% [95% CI, 53.5%-59.2%]), and neurocognitive (neurocognitive impairment, 48.0% [95% CI, 44.9%-51.0%]) function, whereas abnormalities involving hepatic (liver dysfunction, 13.0% [95% CI, 10.8%-15.3%]), skeletal (osteoporosis, 9.6% [95% CI, 8.0%-11.5%]), renal (kidney dysfunction, 5.0% [95% CI, 4.0%-6.3%]), and hematopoietic (abnormal blood cell counts, 3.0% [95% CI, 2.1%-3.9%]) function were less common. Among survivors at risk for adverse outcomes following specific cancer treatment modalities, the estimated cumulative prevalence at age 50 years was 21.6% (95% CI, 19.3%-23.9%) for cardiomyopathy, 83.5% (95% CI, 80.2%-86.8%) for heart valve disorder, 81.3% (95% CI, 77.6%-85.0%) for pulmonary dysfunction, 76.8% (95% CI, 73.6%-80.0%) for pituitary dysfunction, 86.5% (95% CI, 82.3%-90.7%) for hearing loss, 31.9% (95% CI, 28.0%-35.8%) for primary ovarian failure, 31.1% (95% CI, 27.3%-34.9%) for Leydig cell failure, and 40.9% (95% CI, 32.0%-49.8%) for breast cancer. At age 45 years, the estimated cumulative prevalence of any chronic health condition was 95.5% (95% CI, 94.8%-98.6%) and 80.5% (95% CI, 73.0%-86.6%) for a serious/disabling or life-threatening chronic condition. CONCLUSIONS AND RELEVANCE: Among adult survivors of childhood cancer, the prevalence of adverse health outcomes was high, and a systematic risk-based medical assessment identified a substantial number of previously undiagnosed problems that are more prevalent in an older population. These findings underscore the importance of ongoing health monitoring for adults who survive childhood cancer.","Adolescent Adult Chronic Disease/*epidemiology Cohort Studies Endocrine System/physiopathology Female Health Status Heart/physiopathology Humans Lung/physiopathology Male Middle Aged Neoplasms/*epidemiology/therapy Neoplasms, Second Primary/epidemiology Nervous System/physiopathology Prevalence Risk Assessment Severity of Illness Index *Survivors Young Adult"
23942680,"QRS duration, bundle-branch block morphology, and outcomes among older patients with heart failure receiving cardiac resynchronization therapy.",JAMA,Peterson PN and Greiner MA and Qualls LG and Al-Khatib SM and Curtis JP and Fonarow GC and Hammill SC and Heidenreich PA and Hammill BG and Piccini JP and Hernandez AF and Curtis LH and Masoudi FA,ucdenver,"IMPORTANCE: The benefits of cardiac resynchronization therapy (CRT) in clinical trials were greater among patients with left bundle-branch block (LBBB) or longer QRS duration. OBJECTIVE: To measure associations between QRS duration and morphology and outcomes among patients receiving a CRT defibrillator (CRT-D) in clinical practice. DESIGN, SETTING, AND PARTICIPANTS: Retrospective cohort study of Medicare beneficiaries in the National Cardiovascular Data Registry's ICD Registry between 2006 and 2009 who underwent CRT-D implantation. Patients were stratified according to whether they were admitted for CRT-D implantation or for another reason, then categorized as having either LBBB or no LBBB and QRS duration of either 150 ms or greater or 120 to 149 ms. MAIN OUTCOMES AND MEASURES: All-cause mortality; all-cause, cardiovascular, and heart failure readmission; and complications. Patients underwent follow-up for up to 3 years, with follow-up through December 2011. RESULTS: Among 24 169 patients admitted for CRT-D implantation, 1-year and 3-year mortality rates were 9.2% and 25.9%, respectively. All-cause readmission rates were 10.2% at 30 days and 43.3% at 1 year. Both the unadjusted rate and adjusted risk of 3-year mortality were lowest among patients with LBBB and QRS duration of 150 ms or greater (20.9%), compared with LBBB and QRS duration of 120 to 149 ms (26.5%; adjusted hazard ratio [HR], 1.30 [99% CI, 1.18-1.42]), no LBBB and QRS duration of 150 ms or greater (30.7%; HR, 1.34 [99% CI, 1.20-1.49]), and no LBBB and QRS duration of 120 to 149 ms (32.3%; HR, 1.52 [99% CI, 1.38-1.67]). The unadjusted rate and adjusted risk of 1-year all-cause readmission were also lowest among patients with LBBB and QRS duration of 150 ms or greater (38.6%), compared with LBBB and QRS duration of 120 to 149 ms (44.8%; adjusted HR, 1.18 [99% CI, 1.10-1.26]), no LBBB and QRS duration of 150 ms or greater (45.7%; HR, 1.16 [99% CI, 1.08-1.26]), and no LBBB and QRS duration of 120 to 149 ms (49.6%; HR, 1.31 [99% CI, 1.23-1.40]). There were no observed associations with complications. CONCLUSIONS AND RELEVANCE: Among fee-for-service Medicare beneficiaries undergoing CRT-D implantation in clinical practice, LBBB and QRS duration of 150 ms or greater, compared with LBBB and QRS duration less than 150 ms or no LBBB regardless of QRS duration, was associated with lower risk of all-cause mortality and of all-cause, cardiovascular, and heart failure readmissions.","Age Factors Aged Aged, 80 and over Bundle-Branch Block/classification *Cardiac Resynchronization Therapy *Cardiac Resynchronization Therapy Devices Cardiovascular Diseases/mortality Cohort Studies Electrocardiography Fee-for-Service Plans Female Heart Failure/complications/*mortality/*therapy Humans Male Medicare Patient Readmission Retrospective Studies Risk Treatment Outcome United States"
23069870,"Sunbed use, user characteristics, and motivations for tanning: results from the German population-based SUN-Study 2012.",JAMA Dermatol,Schneider S and Diehl K and Bock C and Schluter M and Breitbart EW and Volkmer B and Greinert R,Missing,"OBJECTIVES: To calculate sunbed use prevalence rates, to investigate the motivations for tanning, and to identify typical target groups for interventions to prevent skin cancer. DESIGN: Cross-sectional, representative, population-based study, primary analysis of the SUN-Study 2012 (Sunbed-Use: Needs for Action-Study). SETTING: Nationwide telephone survey of the general population in Germany. PARTICIPANTS Study participants (n=4851) aged 14 to 45 years. MAIN OUTCOME MEASURES: Frequency of sunbed use and, if applicable, motivational reasons for use, the location of the most recent use, and the available advisory service. Characteristics of typical sunbed users were identified using logistic regression analysis. RESULTS: The overall prevalence of sunbed use was 39.2% (ever users); 14.6% had used a sunbed within the last 12 months (current users). Among minors and persons with skin types I or II, this proportion was 5.2% and 8.9%, respectively. Positive determinants of current sunbed use (quantified as odds ratios [95% CIs]) were female sex (1.97 [1.64-2.37]), immigrant background (1.46 [1.21-1.77]), and full-time (1.93 [1.53-2.43]) or part-time employment (1.44 [1.11-1.85]). The main motivations for tanning were relaxation and increased attractiveness. Sunbeds were mainly used in tanning studios (74.9%), and many users had never been advised about potential health risks (72.8%). CONCLUSIONS: The results of this study emphasize the need for more frequent and higher-quality educational interventions to change tanning behavior, particularly among women, people with darker skin, and those with an immigrant background. Owing to their elevated vulnerability, minors and people with pale skin should also be the focus of such interventions.",Adolescent Adult Cross-Sectional Studies Emigrants and Immigrants/statistics & numerical data Employment/statistics & numerical data Female Germany Health Behavior Health Education/*methods Health Surveys Humans Logistic Models Male Middle Aged *Motivation Prevalence Risk Factors Sex Factors Skin Neoplasms/etiology/*prevention & control Sunbathing/*psychology/statistics & numerical data Ultraviolet Rays/*adverse effects Young Adult
23403682,Risk of recurrent Helicobacter pylori infection 1 year after initial eradication therapy in 7 Latin American communities.,JAMA,Morgan DR and Torres J and Sexton R and Herrero R and Salazar-Martinez E and Greenberg ER and Bravo LE and Dominguez RL and Ferreccio C and Lazcano-Ponce EC and Meza-Montenegro MM and Pena EM and Pena R and Correa P and Martinez ME and Chey WD and Valdivieso M and Anderson GL and Goodman GE and Crowley JJ and Baker LH,vanderbilt,"IMPORTANCE: The long-term effectiveness of Helicobacter pylori eradication programs for preventing gastric cancer will depend on recurrence risk and individual and community factors. OBJECTIVE: To estimate risk of H. pylori recurrence and assess factors associated with successful eradication 1 year after treatment. DESIGN, SETTING, AND PARTICIPANTS: Cohort analysis of 1463 randomized trial participants aged 21 to 65 years from 7 Latin American communities, who were treated for H. pylori and observed between September 2009 and July 2011. INTERVENTIONS: Randomization to 1 of 3 treatment groups: 14-day lansoprazole, amoxicillin, and clarithromycin (triple therapy); 5-day lansoprazole and amoxicillin followed by 5-day lansoprazole, clarithromycin, and metronidazole (sequential); or 5-day lansoprazole, amoxicillin, clarithromycin, and metronidazole (concomitant). Participants with a positive (13)C-urea breath test (UBT) 6 to 8 weeks posttreatment were offered voluntary re-treatment with 14-day bismuth-based quadruple therapy. MEASUREMENTS: Recurrent infection after a negative posttreatment UBT and factors associated with successful eradication at 1-year follow-up. RESULTS: Among participants with UBT-negative results who had a 1-year follow-up UBT (n=1091), 125 tested UBT positive, a recurrence risk of 11.5% (95% CI, 9.6%-13.5%). Recurrence was significantly associated with study site (P = .03), nonadherence to initial therapy (adjusted odds ratio [AOR], 2.94; 95% CI, 1.31-6.13; P = .01), and children in the household (AOR, 1.17; 95% CI, 1.01-1.35 per child; P = .03). Of the 281 with positive posttreatment UBT results, 138 completed re-treatment, of whom 93 tested UBT negative at 1 year. Among the 1340 who had a 1-year UBT, 80.4% (95% CI, 76.4%-83.9%), 79.8% (95% CI, 75.8%-83.5%), and 77.8% (95% CI, 73.6%-81.6%) had UBT-negative results in the triple, sequential, and concomitant groups, respectively (P = .61), with 79.3% overall effectiveness (95% CI, 77.1%-81.5%). In a single-treatment course analysis that ignored the effects of re-treatment, the percentage of UBT-negative results at 1 year was 72.4% (95% CI, 69.9%-74.8%) and was significantly associated with study site (P < .001), adherence to initial therapy (AOR, 0.26; 95% CI, 0.15-0.42; P < .001), male sex (AOR, 1.63; 95% CI, 1.25-2.13; P < .001), and age (AOR, 1.14; 95% CI, 1.02-1.27 per decade; P = .02). One-year effectiveness among all 1463 enrolled participants, considering all missing UBT results as positive, was 72.7% (95% CI, 70.3%-74.9%). CONCLUSIONS AND RELEVANCE: One year after treatment for H. pylori infection, recurrence occurred in 11.5% of participants who had negative posttreatment UBT results. Recurrence determinants (ie, nonadherence and demographics) may be as important as specific antibiotic regimen in determining the long-term success of H. pylori eradication interventions. Study findings are relevant to the feasibility of programs for the primary prevention of gastric cancer in high-incidence regions of Latin America. TRIAL REGISTRATION: clinicaltrials.gov Identifier: NCT01061437.","2-Pyridinylmethylsulfinylbenzimidazoles/therapeutic use Adult Amoxicillin/therapeutic use Anti-Infective Agents/*therapeutic use Bismuth/therapeutic use Breath Tests Clarithromycin/therapeutic use Drug Administration Schedule Drug Therapy, Combination Enzyme Inhibitors/*therapeutic use Female Follow-Up Studies Helicobacter Infections/*drug therapy/epidemiology/pathology Humans Lansoprazole Latin America/epidemiology Male Medication Adherence Metronidazole/therapeutic use Middle Aged Primary Prevention Recurrence Risk Stomach Neoplasms/microbiology/*prevention & control Young Adult"
